name,split,det count,gt count,ref count,type
103744,test,2,2,2,interactive
103770,test,7,2,2,interactive
103853,test,12,2,4,interactive
103874,test,3,1,2,interactive
104134,test,11,2,4,interactive
104193,test,2,1,3,interactive
104306,test,3,1,3,interactive
104320,test,2,2,2,interactive
104378,test,8,1,2,interactive
104385,test,2,1,2,interactive
104393,test,4,2,2,interactive
104404,test,2,2,3,interactive
104424,test,2,1,2,interactive
104516,test,2,2,2,interactive
104520,test,6,1,1,other
104535,test,6,2,6,interactive
104552,test,7,2,2,interactive
104652,test,2,2,2,interactive
104694,test,2,2,2,interactive
104697,test,2,2,2,interactive
104790,test,9,1,1,other
104804,test,2,1,2,interactive
104842,test,2,2,2,interactive
104957,test,5,2,2,interactive
105152,test,3,1,1,other
105166,test,7,1,1,other
105187,test,5,2,3,interactive
105214,test,2,2,4,interactive
105339,test,9,2,3,interactive
105380,test,4,1,2,interactive
105414,test,7,2,2,interactive
105425,test,6,2,2,interactive
105497,test,3,2,3,interactive
105556,test,10,2,2,interactive
105571,test,3,2,2,interactive
105719,test,2,2,3,interactive
105725,test,7,3,3,interactive
105727,test,7,2,3,interactive
105800,test,11,2,2,interactive
105823,test,8,1,1,other
105849,test,2,1,1,other
105853,test,7,2,2,interactive
105871,test,3,2,2,interactive
105917,test,3,2,2,interactive
105931,test,9,2,4,interactive
105955,test,10,2,5,interactive
105996,test,4,2,3,interactive
106006,test,5,3,3,interactive
106009,test,5,2,2,interactive
106015,test,4,2,5,interactive
106049,test,2,2,2,interactive
106092,test,4,1,2,interactive
106103,test,2,1,2,other
106195,test,2,2,2,interactive
106208,test,2,2,3,interactive
106346,test,2,2,2,interactive
106374,test,12,2,2,interactive
106394,test,2,2,2,interactive
106456,test,7,1,2,interactive
106580,test,2,2,2,interactive
106664,test,6,1,1,other
106691,test,7,2,2,interactive
106697,test,9,1,1,other
106705,test,3,2,2,interactive
106780,test,8,2,2,interactive
106783,test,6,2,2,interactive
106809,test,3,2,2,interactive
106856,test,2,2,2,interactive
106880,test,3,1,1,other
106914,test,3,1,3,interactive
106999,test,2,2,2,interactive
107044,test,2,2,2,interactive
107050,test,6,3,5,interactive
107078,test,2,2,2,interactive
107131,test,2,2,2,interactive
107135,test,6,2,3,interactive
107136,test,3,2,3,interactive
107407,test,2,2,2,interactive
107478,test,10,1,2,interactive
107480,test,4,2,2,interactive
107491,test,4,2,4,other
107562,test,2,2,2,interactive
107697,test,1,1,2,other
107718,test,5,2,2,interactive
107725,test,8,2,3,interactive
107887,test,4,2,2,interactive
107994,test,3,2,2,interactive
108051,test,2,2,2,interactive
108067,test,9,2,3,interactive
108097,test,2,2,2,interactive
108217,test,2,2,2,interactive
108219,test,5,1,1,other
108235,test,3,2,3,interactive
108248,test,7,2,2,interactive
108287,test,2,2,2,interactive
108307,test,2,2,2,interactive
108329,test,3,2,3,interactive
108342,test,8,2,3,interactive
108377,test,12,1,2,interactive
108400,test,6,2,2,interactive
108428,test,5,1,2,interactive
108561,test,3,2,2,interactive
108568,test,8,1,2,interactive
108579,test,4,2,2,interactive
108679,test,4,4,4,interactive
108701,test,6,1,2,interactive
108746,test,2,2,2,interactive
108779,test,5,2,2,interactive
108821,test,3,2,3,interactive
108854,test,3,1,2,interactive
108887,test,4,2,5,interactive
108893,test,2,2,2,interactive
108944,test,12,1,1,other
108958,test,4,1,1,other
108987,test,3,2,3,interactive
108991,test,2,2,2,interactive
109181,test,4,1,2,interactive
109183,test,9,2,6,interactive
109293,test,9,1,1,other
109305,test,4,1,4,interactive
109437,test,3,3,4,interactive
109441,test,2,2,2,interactive
109488,test,7,1,1,other
109500,test,8,2,6,interactive
109513,test,2,2,4,interactive
109517,test,6,1,2,interactive
109521,test,7,1,7,interactive
109534,test,4,1,3,interactive
109545,test,5,1,1,other
109554,test,4,2,3,interactive
109578,test,2,2,2,interactive
109583,test,5,1,7,interactive
109596,test,7,5,8,interactive
109629,test,10,2,2,interactive
109634,test,6,1,2,interactive
109639,test,2,1,2,interactive
109689,test,3,2,2,interactive
109789,test,9,2,2,interactive
109826,test,6,2,2,interactive
109842,test,2,2,4,interactive
109900,test,2,2,2,interactive
109999,test,9,1,2,interactive
110000,test,10,2,2,interactive
110045,test,2,2,3,interactive
110142,test,2,2,2,interactive
110144,test,5,1,2,interactive
110170,test,2,2,2,interactive
110176,test,6,2,2,interactive
110177,test,5,1,1,other
110249,test,6,2,2,other
110272,test,3,2,2,interactive
110339,test,5,3,3,interactive
110405,test,2,1,3,interactive
110453,test,5,1,1,other
110487,test,2,1,2,interactive
110505,test,8,1,5,interactive
110521,test,2,2,2,interactive
110523,test,6,1,1,other
110530,test,4,2,3,interactive
110554,test,2,1,1,other
110632,test,3,1,4,interactive
110638,test,6,2,2,interactive
110683,test,6,1,1,other
110763,test,6,2,2,interactive
110882,test,4,2,2,interactive
110944,test,6,2,4,interactive
110945,test,3,2,2,other
111081,test,4,1,2,interactive
111085,test,3,2,4,interactive
111123,test,4,2,2,interactive
111176,test,5,1,2,interactive
111331,test,4,2,2,interactive
111422,test,5,3,5,interactive
111439,test,2,2,3,interactive
111484,test,8,1,1,other
111631,test,2,2,3,interactive
111638,test,8,1,3,interactive
111688,test,4,2,4,interactive
111781,test,7,2,3,interactive
111794,test,2,2,2,interactive
111895,test,4,2,3,interactive
111896,test,4,2,3,interactive
111900,test,5,1,1,other
111941,test,7,2,2,interactive
111977,test,13,1,3,interactive
112069,test,2,1,3,interactive
112078,test,4,1,3,interactive
112102,test,2,2,2,interactive
112153,test,6,2,4,interactive
112205,test,3,2,2,interactive
112222,test,12,1,2,interactive
112347,test,3,2,4,interactive
112373,test,4,2,2,interactive
112511,test,2,2,2,interactive
112535,test,1,1,2,other
112637,test,8,1,2,interactive
112649,test,2,2,2,interactive
112654,test,2,1,2,interactive
112784,test,2,2,2,interactive
112865,test,4,4,4,interactive
112894,test,2,1,2,interactive
112940,test,6,1,1,other
112955,test,8,2,4,interactive
112967,test,2,2,2,interactive
112991,test,8,2,2,interactive
113061,test,6,1,2,interactive
113113,test,8,2,2,interactive
113136,test,7,2,2,interactive
113170,test,10,2,6,interactive
113200,test,2,1,1,other
113259,test,5,2,2,interactive
113296,test,3,1,2,interactive
113390,test,2,2,2,interactive
113453,test,9,2,2,interactive
113470,test,10,2,2,interactive
113493,test,8,2,2,interactive
113525,test,2,2,2,interactive
113534,test,2,2,2,interactive
113577,test,6,2,2,interactive
113659,test,8,3,10,interactive
113703,test,5,1,3,interactive
113763,test,4,1,1,other
113843,test,3,2,2,interactive
113878,test,2,2,2,interactive
113976,test,8,2,3,interactive
113993,test,3,2,2,interactive
114126,test,3,2,2,interactive
114259,test,7,3,3,interactive
114297,test,4,2,2,interactive
114331,test,9,2,3,interactive
114339,test,3,2,3,interactive
114354,test,5,2,3,interactive
114374,test,7,1,2,interactive
114445,test,8,1,2,interactive
114456,test,2,2,2,interactive
114845,test,4,2,2,interactive
114875,test,2,2,2,interactive
114894,test,2,1,1,other
114897,test,3,1,1,other
114911,test,4,2,2,interactive
114927,test,7,2,2,interactive
114996,test,7,1,3,interactive
115105,test,3,1,1,other
115265,test,5,1,2,interactive
115314,test,6,2,2,interactive
115433,test,6,2,3,interactive
115650,test,11,2,2,interactive
115654,test,13,1,1,other
115827,test,2,2,2,interactive
116021,test,2,2,2,interactive
116026,test,2,1,3,interactive
116039,test,2,2,3,interactive
116093,test,2,2,2,interactive
116110,test,6,2,2,interactive
116154,test,2,1,1,other
116157,test,2,2,2,other
116169,test,5,2,2,interactive
116195,test,2,2,3,interactive
116320,test,6,2,2,interactive
116341,test,6,1,2,interactive
116352,test,2,2,2,interactive
116381,test,6,2,2,interactive
116430,test,9,1,2,interactive
116467,test,2,2,3,interactive
116510,test,5,3,3,interactive
116584,test,2,2,4,interactive
116599,test,6,2,2,interactive
116622,test,9,2,2,interactive
116687,test,8,2,3,interactive
116721,test,2,2,2,interactive
116801,test,3,1,1,other
116813,test,3,1,1,other
116995,test,2,2,2,interactive
117060,test,1,1,2,other
117066,test,2,2,2,interactive
117089,test,4,1,1,other
117174,test,2,2,3,interactive
117193,test,9,1,2,interactive
117233,test,7,1,1,other
117239,test,2,2,2,interactive
117393,test,3,2,2,interactive
117416,test,3,2,2,interactive
117419,test,9,1,4,interactive
117474,test,7,2,3,interactive
117507,test,2,2,2,interactive
117518,test,3,1,2,interactive
117592,test,5,4,6,interactive
117595,test,4,2,2,interactive
117746,test,3,2,2,interactive
117787,test,7,2,2,interactive
117860,test,1,1,2,other
117943,test,8,3,3,interactive
118012,test,2,2,2,interactive
118099,test,7,2,2,interactive
118138,test,5,2,4,interactive
118151,test,5,2,3,interactive
118157,test,7,2,11,interactive
118325,test,2,2,2,interactive
118337,test,2,2,3,interactive
118380,test,6,2,2,interactive
118442,test,11,2,2,interactive
118485,test,3,2,2,interactive
118534,test,5,1,2,interactive
118539,test,2,2,2,interactive
118673,test,5,1,1,other
118706,test,7,1,2,interactive
118750,test,8,2,2,interactive
118754,test,8,1,1,other
118805,test,2,2,2,interactive
118879,test,3,2,2,interactive
118890,test,2,1,2,interactive
119020,test,5,2,2,interactive
119063,test,4,1,2,interactive
119132,test,4,1,1,other
119202,test,2,1,2,interactive
119271,test,5,2,2,interactive
119273,test,2,2,2,interactive
119335,test,4,1,2,interactive
119394,test,2,2,3,interactive
119448,test,11,5,8,interactive
119559,test,7,1,2,interactive
119561,test,6,2,2,interactive
119641,test,3,2,2,interactive
119680,test,2,2,2,interactive
119689,test,4,2,3,interactive
119720,test,2,2,2,interactive
119772,test,8,2,2,interactive
119788,test,7,3,5,interactive
119809,test,11,1,3,interactive
119817,test,6,2,2,interactive
119914,test,2,1,1,other
119945,test,6,1,2,interactive
119985,test,3,2,3,interactive
120123,test,3,2,3,interactive
120136,test,3,1,6,interactive
120170,test,2,2,2,other
120174,test,6,1,2,interactive
120232,test,7,2,2,interactive
120248,test,2,1,2,interactive
120325,test,2,2,2,interactive
120482,test,9,1,1,other
120516,test,2,2,5,interactive
120657,test,3,2,2,interactive
120706,test,2,2,2,interactive
120743,test,2,2,2,interactive
120779,test,2,1,2,interactive
120832,test,7,2,2,interactive
120843,test,2,1,3,interactive
120897,test,6,1,2,interactive
120958,test,2,2,3,interactive
121075,test,3,3,3,interactive
121306,test,2,2,2,interactive
121310,test,3,1,3,interactive
121312,test,2,2,2,interactive
121317,test,3,2,3,interactive
121318,test,11,1,1,other
121414,test,3,2,2,interactive
121417,test,5,2,3,interactive
121474,test,2,2,2,interactive
121488,test,12,2,2,interactive
121503,test,5,1,3,interactive
121744,test,5,2,4,interactive
121792,test,3,3,3,interactive
121893,test,5,1,4,interactive
122203,test,6,2,2,interactive
122228,test,8,1,1,other
122249,test,2,2,3,interactive
122271,test,4,2,2,interactive
122300,test,2,1,1,other
122357,test,2,2,2,interactive
122426,test,4,2,2,interactive
122476,test,2,2,3,interactive
122479,test,2,2,3,interactive
122595,test,2,2,2,interactive
122606,test,4,1,1,other
122652,test,7,2,8,interactive
122680,test,1,1,2,other
122898,test,2,2,3,interactive
122986,test,2,2,3,interactive
123036,test,1,1,2,other
123096,test,3,1,1,other
123141,test,7,3,4,interactive
123155,test,2,2,3,interactive
123351,test,8,2,3,interactive
123392,test,4,2,2,other
123481,test,9,2,2,interactive
123496,test,2,2,2,interactive
123518,test,5,3,5,interactive
123540,test,2,2,2,interactive
123558,test,9,1,3,interactive
123750,test,2,1,3,interactive
123779,test,2,2,2,interactive
123818,test,5,1,2,interactive
123884,test,8,2,2,interactive
123889,test,3,2,3,interactive
124003,test,2,1,3,interactive
124128,test,3,2,2,interactive
124197,test,4,1,3,interactive
124280,test,4,2,2,interactive
124318,test,7,1,3,interactive
124371,test,4,2,2,interactive
124444,test,2,2,2,interactive
124498,test,2,1,2,interactive
124570,test,2,2,3,interactive
124631,test,2,2,2,interactive
124653,test,6,4,9,interactive
124660,test,2,2,2,interactive
124724,test,8,2,2,interactive
124740,test,2,2,2,interactive
124788,test,2,2,2,interactive
124792,test,3,2,2,interactive
124802,test,4,2,3,interactive
124830,test,3,2,3,interactive
125098,test,3,1,3,interactive
125205,test,9,1,1,other
125259,test,6,1,1,other
125294,test,2,1,2,interactive
125339,test,2,1,2,interactive
125351,test,9,2,3,interactive
125407,test,2,1,3,interactive
125497,test,7,1,2,interactive
125505,test,2,2,2,interactive
125606,test,2,1,1,other
125630,test,8,2,2,interactive
125973,test,6,2,2,interactive
126005,test,4,1,2,interactive
126033,test,3,2,2,interactive
126053,test,10,1,1,other
126163,test,6,1,2,interactive
126204,test,7,2,2,interactive
126253,test,5,2,2,interactive
126289,test,2,2,2,interactive
126310,test,8,2,2,interactive
126407,test,5,2,2,interactive
126493,test,2,1,2,interactive
126514,test,2,2,2,interactive
126657,test,6,2,2,interactive
126794,test,8,2,2,interactive
126880,test,2,1,2,interactive
126890,test,11,2,2,interactive
126893,test,2,2,3,interactive
126899,test,3,2,2,interactive
126917,test,9,2,2,interactive
126966,test,2,1,2,interactive
127000,test,2,2,2,interactive
127043,test,5,1,2,interactive
127094,test,4,3,4,interactive
127105,test,2,2,3,interactive
127147,test,2,2,2,interactive
127413,test,9,1,2,interactive
127443,test,2,2,2,interactive
127505,test,3,2,3,interactive
127513,test,6,1,2,interactive
127532,test,7,2,4,interactive
127578,test,5,2,2,interactive
127627,test,2,2,2,interactive
127668,test,2,2,2,interactive
127718,test,6,2,5,interactive
127721,test,6,2,2,interactive
127863,test,4,1,1,other
127959,test,2,2,2,interactive
127989,test,2,2,3,interactive
128000,test,4,2,3,interactive
128103,test,3,2,3,interactive
128175,test,6,2,3,interactive
128259,test,3,1,2,interactive
128450,test,3,3,5,interactive
128615,test,2,2,2,interactive
128630,test,4,1,2,interactive
128767,test,2,2,2,interactive
128889,test,2,2,2,interactive
128907,test,7,1,1,other
128920,test,2,1,3,interactive
128932,test,6,2,2,interactive
128988,test,3,2,3,interactive
129019,test,7,2,3,interactive
129101,test,2,2,2,interactive
129125,test,5,2,2,interactive
129177,test,8,1,2,interactive
129209,test,3,2,2,interactive
129250,test,3,2,2,interactive
129263,test,7,2,2,interactive
129264,test,6,1,1,other
129350,test,2,1,1,other
129354,test,2,2,2,interactive
129357,test,4,2,2,interactive
129374,test,3,2,3,interactive
129437,test,7,2,2,interactive
129497,test,5,1,2,interactive
129653,test,2,2,2,interactive
129761,test,2,2,2,interactive
129789,test,3,1,1,other
129797,test,2,2,2,interactive
129841,test,7,1,2,interactive
129851,test,4,1,1,other
129921,test,2,2,2,interactive
129979,test,3,2,2,other
130044,test,4,1,5,interactive
130133,test,3,2,2,interactive
130150,test,4,2,3,interactive
130210,test,2,2,2,interactive
130263,test,2,2,2,interactive
130347,test,2,2,2,interactive
130373,test,3,2,2,interactive
130424,test,1,1,2,other
130479,test,1,1,2,other
130508,test,2,1,3,interactive
130605,test,4,1,1,other
130606,test,3,1,2,interactive
130621,test,2,2,2,interactive
130665,test,6,3,4,interactive
130722,test,2,2,2,interactive
130741,test,2,2,2,interactive
130772,test,2,2,2,interactive
130882,test,5,1,2,interactive
131137,test,2,2,2,interactive
131147,test,2,2,2,interactive
131199,test,4,3,3,interactive
131224,test,2,2,4,interactive
131310,test,3,2,4,interactive
131339,test,11,1,1,other
131394,test,7,1,8,interactive
131403,test,2,2,2,interactive
131431,test,11,2,2,interactive
131504,test,7,2,2,interactive
131521,test,2,2,2,interactive
131529,test,8,2,2,interactive
131535,test,4,2,3,interactive
131542,test,10,2,3,interactive
131604,test,4,2,2,interactive
131625,test,8,2,2,interactive
131646,test,1,1,2,other
131835,test,2,2,2,interactive
131837,test,8,2,3,interactive
131954,test,3,1,3,interactive
131968,test,13,2,2,interactive
132045,test,2,2,2,interactive
132099,test,2,2,2,interactive
132162,test,2,2,2,interactive
132283,test,4,2,2,interactive
132318,test,7,2,2,interactive
132358,test,2,2,2,interactive
132376,test,2,1,2,interactive
132412,test,3,2,5,interactive
132415,test,5,1,2,interactive
132444,test,2,2,2,interactive
132493,test,8,2,2,interactive
132642,test,7,2,2,interactive
132729,test,3,1,2,interactive
132770,test,6,2,2,interactive
132783,test,6,2,4,interactive
132814,test,5,2,3,interactive
132899,test,3,1,2,interactive
132933,test,2,2,3,interactive
132985,test,5,1,1,other
133015,test,7,2,6,interactive
133037,test,10,2,2,interactive
133040,test,2,1,2,interactive
133099,test,2,2,2,interactive
133116,test,7,2,2,interactive
133207,test,7,2,2,interactive
133344,test,5,2,2,interactive
133355,test,2,2,3,interactive
133409,test,4,2,2,interactive
133449,test,4,3,4,interactive
133519,test,5,3,3,interactive
133572,test,11,1,2,interactive
133653,test,5,2,3,interactive
133688,test,6,2,2,interactive
133703,test,2,2,3,interactive
133707,test,7,3,4,interactive
133714,test,4,2,2,interactive
133821,test,3,2,3,interactive
133879,test,4,1,1,other
133880,test,8,2,3,interactive
133891,test,2,2,2,interactive
133922,test,7,4,4,interactive
133936,test,2,2,2,interactive
134089,test,4,2,2,interactive
134092,test,3,1,4,interactive
134103,test,9,2,2,interactive
134109,test,3,2,3,interactive
134172,test,2,2,2,interactive
134218,test,6,2,2,interactive
134385,test,13,1,16,interactive
134490,test,2,1,1,other
134562,test,3,1,1,other
134731,test,2,2,2,interactive
134736,test,5,1,3,interactive
134856,test,4,2,2,interactive
134955,test,5,1,1,other
134966,test,5,1,1,other
135119,test,5,2,3,interactive
135215,test,7,2,3,interactive
135273,test,8,2,2,interactive
135314,test,7,1,2,interactive
135327,test,11,2,2,interactive
135374,test,3,1,3,interactive
135381,test,7,1,1,other
135405,test,3,1,1,other
135431,test,5,2,2,interactive
135514,test,3,2,2,interactive
135677,test,2,2,2,interactive
135909,test,2,2,5,interactive
135921,test,3,2,3,interactive
136021,test,5,1,3,interactive
136032,test,4,1,1,other
136083,test,2,2,2,interactive
136121,test,7,2,2,interactive
136151,test,2,1,1,other
136267,test,5,2,2,interactive
136388,test,2,2,2,interactive
136451,test,3,2,2,interactive
136481,test,2,2,2,interactive
136514,test,2,1,2,interactive
136520,test,3,2,2,interactive
136588,test,6,2,4,interactive
136589,test,2,1,2,interactive
136593,test,11,2,7,interactive
136602,test,3,1,1,other
136647,test,2,1,1,other
136648,test,6,2,2,interactive
136671,test,7,2,2,interactive
136693,test,6,2,3,interactive
136699,test,3,2,2,interactive
136745,test,2,2,2,interactive
136981,test,3,2,3,interactive
136999,test,10,2,3,interactive
137041,test,4,2,2,interactive
137051,test,4,2,3,interactive
137081,test,6,4,4,interactive
137090,test,4,1,3,interactive
137125,test,1,1,27,other
137256,test,9,2,3,interactive
137292,test,2,2,3,interactive
137353,test,3,2,2,interactive
137426,test,8,1,2,interactive
137479,test,7,2,2,interactive
137598,test,2,1,3,interactive
137601,test,2,2,2,interactive
137686,test,2,2,2,interactive
137996,test,3,2,2,interactive
138122,test,2,2,2,interactive
138136,test,3,3,3,interactive
138139,test,7,2,2,interactive
138144,test,1,1,3,other
138266,test,3,2,2,interactive
138476,test,5,2,2,interactive
138608,test,3,3,3,interactive
138668,test,2,2,2,interactive
138722,test,2,1,2,interactive
138775,test,8,1,3,interactive
138794,test,9,1,2,interactive
138832,test,1,1,2,other
138878,test,5,2,4,interactive
138880,test,4,2,2,interactive
138930,test,2,2,2,interactive
138937,test,2,1,3,interactive
138950,test,3,1,2,interactive
139091,test,6,2,2,interactive
139099,test,13,2,2,interactive
139247,test,2,2,2,interactive
139252,test,2,2,2,interactive
139298,test,5,2,3,interactive
139411,test,2,2,3,interactive
139413,test,2,1,2,interactive
139424,test,2,2,2,interactive
139664,test,2,1,2,interactive
139698,test,6,2,2,interactive
139706,test,5,2,2,interactive
139755,test,3,3,4,interactive
139756,test,3,1,3,interactive
139916,test,12,1,1,other
139937,test,3,1,2,interactive
140048,test,9,1,1,other
140196,test,2,2,2,interactive
140236,test,7,2,2,interactive
140269,test,9,1,2,interactive
140291,test,10,2,2,interactive
140331,test,2,2,2,interactive
140395,test,2,2,3,interactive
140431,test,7,3,4,interactive
140524,test,2,2,2,interactive
140547,test,8,2,4,interactive
140569,test,3,2,2,interactive
140596,test,3,1,2,interactive
140724,test,2,2,2,interactive
140742,test,11,2,2,interactive
140789,test,1,1,25,other
140851,test,2,2,2,interactive
140866,test,8,1,2,interactive
140921,test,3,2,2,interactive
140956,test,2,1,2,interactive
141025,test,2,1,1,other
141026,test,2,2,2,interactive
141078,test,3,1,2,interactive
141107,test,7,1,2,interactive
141112,test,2,2,2,interactive
141157,test,8,2,2,interactive
141164,test,4,2,3,interactive
141211,test,3,1,1,other
141273,test,3,2,4,interactive
141377,test,2,2,2,interactive
141394,test,2,1,1,other
141481,test,2,2,2,interactive
141588,test,4,2,2,interactive
141655,test,3,1,2,interactive
141668,test,3,2,2,interactive
141753,test,5,2,2,interactive
141773,test,3,1,4,interactive
141876,test,6,2,2,interactive
142089,test,1,1,2,other
142324,test,5,2,2,interactive
142375,test,5,1,1,other
142408,test,7,2,2,interactive
142494,test,5,2,3,interactive
142528,test,7,1,2,interactive
142613,test,2,1,2,interactive
142629,test,8,1,3,interactive
142701,test,2,2,2,interactive
142708,test,2,1,1,other
142784,test,2,1,4,interactive
142879,test,11,1,2,interactive
142898,test,6,2,3,interactive
143035,test,2,1,3,interactive
143053,test,3,2,2,interactive
143109,test,2,2,3,interactive
143148,test,9,2,2,interactive
143225,test,5,1,2,interactive
143328,test,5,1,1,other
143543,test,2,2,2,interactive
143546,test,2,2,3,interactive
143571,test,8,2,3,interactive
143612,test,4,1,2,interactive
143669,test,7,2,2,interactive
143784,test,2,2,2,interactive
143786,test,9,2,3,interactive
143851,test,2,2,2,interactive
143898,test,3,2,2,interactive
143947,test,4,1,2,interactive
143952,test,3,1,3,interactive
143973,test,2,2,2,interactive
143999,test,2,1,3,interactive
144033,test,3,1,1,other
144051,test,8,5,7,interactive
144071,test,3,2,4,interactive
144245,test,7,1,2,other
144294,test,2,2,2,interactive
144319,test,2,2,2,interactive
144334,test,5,3,3,interactive
144366,test,2,1,2,interactive
144388,test,5,2,4,interactive
144446,test,2,2,2,interactive
144457,test,11,1,5,interactive
144468,test,2,1,1,other
144517,test,6,2,2,interactive
144554,test,2,2,2,interactive
144574,test,4,2,2,interactive
144613,test,2,2,2,interactive
144641,test,3,1,3,interactive
144759,test,2,2,2,interactive
144792,test,2,2,2,interactive
144828,test,2,2,2,interactive
144888,test,5,1,2,interactive
144893,test,3,2,3,interactive
145100,test,9,1,1,other
145175,test,1,1,2,other
145229,test,2,2,2,interactive
145244,test,2,1,2,interactive
145311,test,2,2,4,interactive
145361,test,3,2,3,interactive
145508,test,5,3,4,interactive
145522,test,6,1,2,interactive
145549,test,7,1,1,other
145565,test,2,2,3,interactive
145654,test,7,2,2,interactive
145671,test,2,1,2,interactive
145703,test,15,2,2,interactive
145725,test,4,1,3,interactive
145728,test,5,2,2,interactive
145768,test,9,2,3,interactive
145817,test,5,2,2,interactive
145859,test,5,2,5,interactive
146021,test,3,1,1,other
146080,test,2,2,2,interactive
146087,test,3,2,6,interactive
146095,test,4,2,3,interactive
146123,test,8,2,2,interactive
146133,test,2,2,2,interactive
146210,test,2,2,2,interactive
146292,test,4,2,2,interactive
146367,test,2,2,2,interactive
146491,test,1,1,3,other
146522,test,10,1,1,other
146593,test,1,1,2,other
146624,test,3,2,4,other
146673,test,6,2,2,interactive
146716,test,2,1,2,interactive
146826,test,4,3,4,interactive
147039,test,8,3,7,interactive
147128,test,8,2,3,interactive
147221,test,2,2,3,interactive
147229,test,2,1,2,interactive
147237,test,4,2,2,interactive
147339,test,2,1,2,interactive
147417,test,1,1,2,other
147549,test,1,1,2,other
147564,test,4,2,2,interactive
147799,test,2,2,2,interactive
147826,test,2,2,2,interactive
147885,test,8,1,1,other
147965,test,8,1,1,other
147992,test,2,1,2,interactive
148104,test,4,1,3,interactive
148184,test,7,1,3,interactive
148185,test,4,2,4,interactive
148227,test,2,2,2,interactive
148253,test,2,2,3,interactive
148333,test,10,2,2,interactive
148455,test,6,2,7,interactive
148462,test,4,2,3,interactive
148593,test,4,2,2,interactive
148687,test,2,2,2,interactive
148709,test,8,1,2,interactive
148956,test,3,2,3,interactive
148977,test,3,2,2,interactive
148994,test,2,2,2,interactive
149088,test,5,1,2,interactive
149116,test,10,1,2,interactive
149169,test,5,2,3,interactive
149195,test,8,2,3,interactive
149264,test,2,1,2,interactive
149276,test,8,1,2,interactive
149335,test,8,2,2,interactive
149345,test,7,1,1,other
149391,test,8,1,3,interactive
149457,test,6,2,3,interactive
149468,test,3,2,3,interactive
149473,test,2,1,2,interactive
149635,test,1,1,2,other
149820,test,3,1,5,interactive
149840,test,2,1,1,other
149883,test,5,1,4,interactive
149954,test,7,1,1,other
150014,test,4,2,2,other
150039,test,7,2,2,interactive
150100,test,4,2,2,interactive
150251,test,5,2,3,interactive
150340,test,9,1,2,interactive
150395,test,7,1,2,interactive
150435,test,7,1,1,other
150476,test,5,3,4,interactive
150531,test,9,2,2,interactive
150666,test,5,2,3,interactive
150838,test,4,2,2,interactive
150840,test,4,2,2,interactive
150862,test,10,1,2,interactive
150999,test,2,2,2,interactive
151003,test,2,1,1,other
151007,test,5,1,2,interactive
151063,test,2,2,2,interactive
151078,test,1,1,2,other
151099,test,9,2,3,interactive
151157,test,5,2,3,interactive
151186,test,2,2,2,interactive
151195,test,6,2,2,interactive
151205,test,8,2,2,interactive
151400,test,2,1,2,interactive
151458,test,1,1,3,other
151506,test,3,2,2,interactive
151510,test,4,2,3,interactive
151613,test,4,2,2,interactive
151682,test,4,1,2,interactive
151687,test,2,2,2,interactive
151709,test,4,2,2,interactive
151734,test,4,4,4,interactive
151738,test,2,2,2,interactive
151759,test,15,1,1,other
151844,test,2,2,2,interactive
151870,test,10,1,2,interactive
151873,test,2,1,1,other
151890,test,2,2,2,interactive
152016,test,2,1,2,interactive
152038,test,7,2,2,interactive
152077,test,2,2,2,interactive
152153,test,5,1,2,interactive
152209,test,2,2,2,interactive
152227,test,4,2,3,interactive
152247,test,3,2,4,interactive
152269,test,8,2,3,interactive
152311,test,2,2,2,interactive
152472,test,3,2,2,interactive
152522,test,2,2,2,interactive
152594,test,11,2,2,interactive
152602,test,3,2,3,interactive
152651,test,4,1,2,interactive
152697,test,8,1,1,other
152749,test,2,2,2,interactive
152851,test,7,1,3,interactive
152860,test,5,3,5,interactive
152869,test,2,2,4,interactive
152888,test,8,1,1,other
152893,test,2,2,3,interactive
152931,test,5,2,3,interactive
152970,test,6,2,2,interactive
152985,test,9,2,2,interactive
153066,test,8,3,3,interactive
153159,test,9,2,2,interactive
153214,test,2,2,2,interactive
153222,test,6,2,3,interactive
153231,test,9,1,3,interactive
153594,test,4,1,1,other
153609,test,3,2,3,interactive
153628,test,9,2,2,interactive
153688,test,2,2,2,interactive
153756,test,2,2,2,interactive
153789,test,2,1,2,interactive
153885,test,2,2,2,interactive
153901,test,5,2,3,interactive
153960,test,2,2,2,other
154008,test,9,2,2,interactive
154036,test,3,2,2,interactive
154061,test,6,1,1,other
154075,test,3,2,2,interactive
154090,test,8,2,3,interactive
154134,test,2,2,2,interactive
154136,test,2,2,2,interactive
154199,test,8,1,2,interactive
154211,test,6,1,2,interactive
154215,test,2,2,2,interactive
154229,test,2,2,2,interactive
154233,test,2,1,2,interactive
154290,test,2,1,2,interactive
154373,test,4,2,2,interactive
154396,test,8,3,3,interactive
154397,test,9,1,2,interactive
154398,test,6,2,3,interactive
154421,test,2,2,2,interactive
154526,test,4,2,2,interactive
154556,test,3,1,1,other
154604,test,11,4,8,interactive
154655,test,2,2,2,interactive
154666,test,9,2,2,interactive
154667,test,3,2,3,interactive
154792,test,3,2,3,interactive
154796,test,3,2,3,interactive
154819,test,6,1,2,interactive
154847,test,5,2,2,interactive
154849,test,3,2,2,interactive
